nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10404095008,10404,10404095008,8,923,198,123,39,23,38,17,1
ACTA-10405095009,10405,10405095009,9,828,161,69,87,112,31,20,1
ACTA-10501095010,10501,10501095010,10,585,126,94,111,4,18,8,1
ACTA-10101095011,10101,10101095011,11,265,23,42,3,35,10,8,1
ACTA-10102095012,10102,10102095012,12,505,0,78,18,93,15,24,1
ACTA-10103095013,10103,10103095013,13,900,4,72,167,158,4,11,1
ACTA-10201095014,10201,10201095014,14,345,59,71,48,58,0,1,1
ACTA-10202095015,10202,10202095015,15,875,169,106,43,81,24,36,1
ACTA-10301095016,10301,10301095016,16,185,31,9,27,36,0,1,1
ACTA-10302095017,10302,10302095017,17,816,93,71,51,162,29,17,1
ACTA-10303095018,10303,10303095018,18,398,9,78,8,41,2,11,1
ACTA-10304095019,10304,10304095019,19,320,73,45,19,38,9,15,1
ACTA-10401095020,10401,10401095020,20,446,18,71,50,52,17,16,1
ACTA-10402096001,10402,10402096001,1,872,46,183,113,94,35,35,1
ACTA-10403096002,10403,10403096002,2,772,117,63,33,96,8,30,1
ACTA-10404096003,10404,10404096003,3,404,45,68,43,18,4,2,1
ACTA-10405096004,10405,10405096004,4,627,97,109,2,62,9,12,1
ACTA-10501096005,10501,10501096005,5,886,221,148,135,0,30,34,1
ACTA-10101096006,10101,10101096006,6,702,31,101,56,28,7,17,1
ACTA-10102096007,10102,10102096007,7,845,191,61,134,86,15,40,1
ACTA-10103096008,10103,10103096008,8,445,109,98,40,89,2,8,1
ACTA-10201096009,10201,10201096009,9,844,72,100,11,125,4,12,1
ACTA-10202096010,10202,10202096010,10,445,77,38,71,88,10,15,1
ACTA-10301096011,10301,10301096011,11,713,112,9,138,136,31,32,1
ACTA-10302096012,10302,10302096012,12,711,118,66,128,100,6,21,1
ACTA-10303096013,10303,10303096013,13,705,79,167,40,141,29,15,1
ACTA-10304096014,10304,10304096014,14,188,21,5,34,23,5,8,1
ACTA-10401096015,10401,10401096015,15,175,4,10,27,0,6,1,1
ACTA-10402096016,10402,10402096016,16,613,40,11,15,97,22,14,1
ACTA-10403096017,10403,10403096017,17,167,6,17,16,3,1,7,1
ACTA-10404096018,10404,10404096018,18,582,42,121,71,61,22,1,1
ACTA-10405096019,10405,10405096019,19,541,43,131,42,25,3,15,1
ACTA-10501096020,10501,10501096020,20,927,86,183,185,138,45,30,1
ACTA-10101097001,10101,10101097001,1,671,130,111,70,132,14,5,1
ACTA-10102097002,10102,10102097002,2,738,98,20,48,80,8,36,1
ACTA-10103097003,10103,10103097003,3,243,24,58,23,18,12,1,1
ACTA-10201097004,10201,10201097004,4,513,26,75,87,100,8,18,1
ACTA-10202097005,10202,10202097005,5,439,80,15,47,36,9,18,1
ACTA-10301097006,10301,10301097006,6,917,190,82,79,120,19,26,1
ACTA-10302097007,10302,10302097007,7,222,27,22,28,32,7,4,1
ACTA-10303097008,10303,10303097008,8,579,71,48,38,99,18,15,1
ACTA-10304097009,10304,10304097009,9,574,52,73,22,21,24,17,1
ACTA-10401097010,10401,10401097010,10,928,126,119,83,114,2,4,1
ACTA-10402097011,10402,10402097011,11,528,89,24,89,0,5,17,1
ACTA-10403097012,10403,10403097012,12,898,208,19,124,32,9,14,1
ACTA-10404097013,10404,10404097013,13,743,62,26,29,127,14,28,1
ACTA-10405097014,10405,10405097014,14,374,78,85,71,41,8,14,1
ACTA-10501097015,10501,10501097015,15,935,114,221,164,121,35,17,1
ACTA-10101097016,10101,10101097016,16,530,83,128,54,85,15,12,1
ACTA-10102097017,10102,10102097017,17,502,84,108,10,0,6,11,1
ACTA-10103097018,10103,10103097018,18,691,155,77,55,33,26,9,1
ACTA-10201097019,10201,10201097019,19,486,39,84,50,43,10,24,1
ACTA-10202097020,10202,10202097020,20,606,123,82,32,35,5,22,1
ACTA-10301098001,10301,10301098001,1,752,66,162,148,15,33,12,1
ACTA-10302098002,10302,10302098002,2,853,14,175,157,156,15,0,1
ACTA-10303098003,10303,10303098003,3,862,56,110,101,152,36,17,1
ACTA-10304098004,10304,10304098004,4,510,42,62,93,48,20,1,1
ACTA-10401098005,10401,10401098005,5,173,19,43,3,19,5,8,1
ACTA-10402098006,10402,10402098006,6,860,146,212,35,147,5,12,1
ACTA-10403098007,10403,10403098007,7,188,7,45,34,27,3,6,1
ACTA-10404098008,10404,10404098008,8,731,140,135,99,50,28,35,1
ACTA-10405098009,10405,10405098009,9,620,18,122,111,68,5,21,1
ACTA-10501098010,10501,10501098010,10,866,170,169,37,117,37,20,1
ACTA-10101098011,10101,10101098011,11,277,11,50,40,19,6,2,1
ACTA-10102098012,10102,10102098012,12,373,57,14,51,15,0,13,1
ACTA-10103098013,10103,10103098013,13,776,117,152,5,80,38,31,1
ACTA-10201098014,10201,10201098014,14,805,98,150,115,126,32,18,1
ACTA-10202098015,10202,10202098015,15,513,111,11,64,75,10,13,1
ACTA-10301098016,10301,10301098016,16,383,95,20,4,41,0,1,1
ACTA-10302098017,10302,10302098017,17,495,33,17,11,12,0,1,1
ACTA-10303098018,10303,10303098018,18,435,41,11,62,21,5,21,1
ACTA-10304098019,10304,10304098019,19,312,6,23,27,0,15,6,1
ACTA-10401098020,10401,10401098020,20,687,130,48,11,56,0,21,1
ACTA-10402099001,10402,10402099001,1,154,22,36,19,8,6,4,1
ACTA-10403099002,10403,10403099002,2,470,45,4,33,18,10,2,1
ACTA-10404099003,10404,10404099003,3,461,64,35,22,11,23,2,1
ACTA-10405099004,10405,10405099004,4,720,164,107,57,11,4,3,1
ACTA-10501099005,10501,10501099005,5,804,175,138,2,133,24,24,1
ACTA-10101099006,10101,10101099006,6,870,34,153,33,124,0,30,1
ACTA-10102099007,10102,10102099007,7,441,26,13,57,0,6,1,1
ACTA-10103099008,10103,10103099008,8,274,63,28,47,32,3,12,1
ACTA-10201099009,10201,10201099009,9,284,21,32,46,19,7,10,1
ACTA-10202099010,10202,10202099010,10,815,128,76,159,85,17,28,1
ACTA-10301099011,10301,10301099011,11,469,34,83,78,65,4,16,1
ACTA-10302099012,10302,10302099012,12,923,14,162,175,178,21,34,1
ACTA-10303099013,10303,10303099013,13,723,78,85,11,119,24,32,1
ACTA-10304099014,10304,10304099014,14,769,159,156,96,51,16,26,1
ACTA-10401099015,10401,10401099015,15,233,37,44,30,32,11,1,1
ACTA-10402099016,10402,10402099016,16,629,50,127,110,54,15,23,1
ACTA-10403099017,10403,10403099017,17,732,167,110,112,106,30,16,1
ACTA-10404099018,10404,10404099018,18,577,18,136,46,66,4,26,1
ACTA-10405099019,10405,10405099019,19,229,42,8,2,20,4,2,1
ACTA-10501099020,10501,10501099020,20,465,61,70,21,52,6,23,1
ACTA-10101100001,10101,10101100001,1,812,29,11,71,108,26,2,1
ACTA-10102100002,10102,10102100002,2,306,76,16,25,20,13,2,1
ACTA-10103100003,10103,10103100003,3,384,52,88,42,57,11,10,1
ACTA-10201100004,10201,10201100004,4,736,178,182,145,40,24,25,1
ACTA-10202100005,10202,10202100005,5,768,68,189,61,16,36,33,1
ACTA-10301100006,10301,10301100006,6,152,38,18,18,16,4,1,1
ACTA-10302100007,10302,10302100007,7,908,96,78,5,2,25,3,1
ACTA-10303100008,10303,10303100008,8,606,82,21,118,82,21,6,1
ACTA-10304100009,10304,10304100009,9,767,183,162,11,60,24,4,1
ACTA-10401100010,10401,10401100010,10,240,41,15,28,0,11,1,1
ACTA-10402100011,10402,10402100011,11,814,192,95,132,156,6,33,1
ACTA-10403100012,10403,10403100012,12,879,114,21,23,103,9,25,1
ACTA-10404100013,10404,10404100013,13,641,109,79,10,56,23,20,1
ACTA-10405100014,10405,10405100014,14,654,7,80,73,94,1,26,1
ACTA-10501100015,10501,10501100015,15,151,28,3,22,20,6,2,1
ACTA-10101100016,10101,10101100016,16,870,125,55,108,48,14,22,1
ACTA-10102100017,10102,10102100017,17,509,57,126,89,54,17,11,1
ACTA-10103100018,10103,10103100018,18,407,96,15,68,22,12,17,1
ACTA-10201100019,10201,10201100019,19,764,69,55,125,100,25,2,1
ACTA-10202100020,10202,10202100020,20,642,81,49,51,113,7,16,1
ACTA-10301101001,10301,10301101001,1,638,2,94,87,10,13,2,1
ACTA-10302101002,10302,10302101002,2,205,28,32,14,1,7,4,1
ACTA-10303101003,10303,10303101003,3,522,48,42,86,43,23,26,1
ACTA-10304101004,10304,10304101004,4,247,46,0,47,44,11,12,1
ACTA-10401101005,10401,10401101005,5,394,19,66,7,70,15,0,1
ACTA-10402101006,10402,10402101006,6,250,60,14,33,14,9,11,1
ACTA-10403101007,10403,10403101007,7,365,53,38,73,56,17,3,1
ACTA-10404101008,10404,10404101008,8,714,146,127,15,57,14,0,1
ACTA-10405101009,10405,10405101009,9,840,73,27,15,23,7,1,1
ACTA-10501101010,10501,10501101010,10,715,64,68,81,124,7,2,1
ACTA-10101101011,10101,10101101011,11,706,78,85,18,121,17,29,1
ACTA-10102101012,10102,10102101012,12,563,66,103,91,86,18,6,1
ACTA-10103101013,10103,10103101013,13,736,52,142,13,146,14,6,1
ACTA-10201101014,10201,10201101014,14,433,4,24,83,28,14,0,1
ACTA-10202101015,10202,10202101015,15,737,35,152,75,83,28,32,1
ACTA-10301101016,10301,10301101016,16,695,10,151,48,1,27,13,1
ACTA-10302101017,10302,10302101017,17,772,12,103,1,145,18,9,1
ACTA-10303101018,10303,10303101018,18,343,15,3,65,52,7,11,1
ACTA-10304101019,10304,10304101019,19,769,47,124,105,137,6,5,1
ACTA-10401101020,10401,10401101020,20,549,91,67,58,37,19,21,1
ACTA-10402102001,10402,10402102001,1,580,77,62,81,40,21,1,1
ACTA-10403102002,10403,10403102002,2,305,25,65,1,29,15,13,1
ACTA-10404102003,10404,10404102003,3,741,8,12,1,38,15,37,1
ACTA-10405102004,10405,10405102004,4,728,58,114,91,123,30,25,1
ACTA-10501102005,10501,10501102005,5,758,36,16,148,35,25,28,1
ACTA-10101102006,10101,10101102006,6,171,0,42,29,32,1,8,1
ACTA-10102102007,10102,10102102007,7,900,122,123,69,102,30,32,1
ACTA-10103102008,10103,10103102008,8,291,57,39,52,29,10,3,1
ACTA-10201102009,10201,10201102009,9,359,76,22,44,12,15,12,1
ACTA-10202102010,10202,10202102010,10,533,91,66,16,37,11,23,1
ACTA-10301102011,10301,10301102011,11,857,184,199,28,65,26,4,1
ACTA-10302102012,10302,10302102012,12,923,184,102,145,25,5,7,1
ACTA-10303102013,10303,10303102013,13,674,9,151,53,82,13,7,1
ACTA-10304102014,10304,10304102014,14,845,208,103,62,45,32,34,1
ACTA-10401102015,10401,10401102015,15,805,76,166,39,157,7,21,1
ACTA-10402102016,10402,10402102016,16,821,175,77,16,96,5,28,1
ACTA-10403102017,10403,10403102017,17,568,108,4,67,68,22,16,1
ACTA-10404102018,10404,10404102018,18,837,209,138,155,94,18,26,1
ACTA-10405102019,10405,10405102019,19,935,65,145,42,50,15,10,1
ACTA-10501102020,10501,10501102020,20,838,152,173,21,14,8,32,1
ACTA-10101103001,10101,10101103001,1,536,111,128,65,68,24,9,1
ACTA-10102103002,10102,10102103002,2,542,9,34,0,62,16,0,1
ACTA-10103103003,10103,10103103003,3,256,7,62,44,38,5,1,1
ACTA-10201103004,10201,10201103004,4,584,28,13,72,86,27,21,1
ACTA-10202103005,10202,10202103005,5,894,88,13,177,156,39,42,1
ACTA-10301103006,10301,10301103006,6,872,106,114,42,96,34,9,1
ACTA-10302103007,10302,10302103007,7,432,37,82,53,66,5,6,1
ACTA-10303103008,10303,10303103008,8,706,2,22,65,95,22,14,1
ACTA-10304103009,10304,10304103009,9,420,39,45,73,28,12,9,1
ACTA-10401103010,10401,10401103010,10,431,90,56,64,35,1,19,1
ACTA-10402103011,10402,10402103011,11,233,28,47,29,32,6,10,1
ACTA-10403103012,10403,10403103012,12,485,70,98,91,95,13,20,1
ACTA-10404103013,10404,10404103013,13,709,18,100,101,23,12,21,1
ACTA-10405103014,10405,10405103014,14,361,48,15,35,8,7,0,1
ACTA-10501103015,10501,10501103015,15,614,44,81,113,58,14,9,1
ACTA-10101103016,10101,10101103016,16,291,16,37,45,25,8,9,1
ACTA-10102103017,10102,10102103017,17,847,35,151,155,52,40,22,1
ACTA-10103103018,10103,10103103018,18,629,59,133,94,124,28,17,1
ACTA-10201103019,10201,10201103019,19,245,7,53,20,28,5,2,1
ACTA-10202103020,10202,10202103020,20,474,68,91,90,64,13,9,1
ACTA-10301104001,10301,10301104001,1,490,57,65,75,35,12,17,1
ACTA-10302104002,10302,10302104002,2,604,70,1,27,52,4,18,1
ACTA-10303104003,10303,10303104003,3,697,12,114,68,52,22,10,1
ACTA-10304104004,10304,10304104004,4,863,121,48,156,0,25,33,1
ACTA-10401104005,10401,10401104005,5,342,9,34,45,27,12,6,1
ACTA-10402104006,10402,10402104006,6,725,73,140,25,95,32,25,1
ACTA-10403104007,10403,10403104007,7,949,66,197,8,3,21,18,1
ACTA-10404104008,10404,10404104008,8,276,52,17,13,26,1,0,1
ACTA-10405104009,10405,10405104009,9,254,58,31,42,11,4,10,1
ACTA-10501104010,10501,10501104010,10,157,28,38,30,10,3,2,1
ACTA-10101104011,10101,10101104011,11,482,70,86,33,59,3,18,1
ACTA-10102104012,10102,10102104012,12,206,20,50,28,41,5,8,1
ACTA-10103104013,10103,10103104013,13,676,31,96,63,13,23,26,1
ACTA-10201104014,10201,10201104014,14,388,62,59,76,47,16,6,1
ACTA-10202104015,10202,10202104015,15,859,82,182,29,141,13,23,1
ACTA-10301104016,10301,10301104016,16,656,99,164,84,111,26,26,1
ACTA-10302104017,10302,10302104017,17,870,177,109,119,153,3,27,1
ACTA-10303104018,10303,10303104018,18,857,210,77,133,46,20,6,1
ACTA-10304104019,10304,10304104019,19,484,56,51,6,29,14,1,1
ACTA-10401104020,10401,10401104020,20,913,72,132,56,5,9,23,1
ACTA-10402105001,10402,10402105001,1,580,50,14,66,108,29,4,1
ACTA-10403105002,10403,10403105002,2,843,154,106,52,57,19,23,1
ACTA-10404105003,10404,10404105003,3,264,16,22,30,2,11,10,1
ACTA-10405105004,10405,10405105004,4,902,4,202,173,89,4,9,1
ACTA-10501105005,10501,10501105005,5,162,20,12,9,13,1,4,1
ACTA-10101105006,10101,10101105006,6,941,17,112,188,72,42,27,1
ACTA-10102105007,10102,10102105007,7,794,38,84,15,8,36,37,1
ACTA-10103105008,10103,10103105008,8,278,47,24,7,45,1,9,1
ACTA-10201105009,10201,10201105009,9,584,71,128,77,18,20,11,1
ACTA-10202105010,10202,10202105010,10,435,21,65,69,72,21,2,1
ACTA-10301105011,10301,10301105011,11,382,44,89,48,67,7,12,1
ACTA-10302105012,10302,10302105012,12,937,154,126,107,123,18,24,1
ACTA-10303105013,10303,10303105013,13,510,113,115,40,5,20,4,1
ACTA-10304105014,10304,10304105014,14,756,42,12,88,56,25,5,1
ACTA-10401105015,10401,10401105015,15,826,130,187,88,153,8,20,1
ACTA-10402105016,10402,10402105016,16,880,168,198,71,5,21,30,1
ACTA-10403105017,10403,10403105017,17,613,49,99,121,72,18,16,1
ACTA-10404105018,10404,10404105018,18,190,19,3,31,37,6,4,1
ACTA-10405105019,10405,10405105019,19,489,30,30,20,27,19,18,1
ACTA-10501105020,10501,10501105020,20,831,179,154,102,67,8,23,1
ACTA-10101106001,10101,10101106001,1,278,3,33,6,21,0,7,1
ACTA-10102106002,10102,10102106002,2,248,48,49,49,30,12,9,1
ACTA-10103106003,10103,10103106003,3,687,16,62,114,25,0,15,1
ACTA-10201106004,10201,10201106004,4,412,61,29,39,49,6,5,1
ACTA-10202106005,10202,10202106005,5,451,85,77,64,5,21,11,1
ACTA-10301106006,10301,10301106006,6,858,84,44,154,40,20,4,1
ACTA-10302106007,10302,10302106007,7,392,5,89,15,19,17,5,1
ACTA-10303106008,10303,10303106008,8,500,84,55,33,36,19,23,1
ACTA-10304106009,10304,10304106009,9,247,27,61,9,10,7,0,1
ACTA-10401106010,10401,10401106010,10,458,6,34,31,22,16,22,1
ACTA-10402106011,10402,10402106011,11,305,37,42,25,15,0,1,1
ACTA-10403106012,10403,10403106012,12,694,56,131,102,92,17,23,1
ACTA-10404106013,10404,10404106013,13,933,185,1,15,19,21,3,1
ACTA-10405106014,10405,10405106014,14,946,162,128,160,118,44,32,1
ACTA-10501106015,10501,10501106015,15,729,131,129,41,13,3,28,1
ACTA-10101106016,10101,10101106016,16,661,88,57,35,98,29,0,1
ACTA-10102106017,10102,10102106017,17,831,195,43,112,135,32,36,1
ACTA-10103106018,10103,10103106018,18,222,2,50,10,33,0,8,1
ACTA-10201106019,10201,10201106019,19,270,20,8,47,53,9,13,1
ACTA-10202106020,10202,10202106020,20,621,98,30,106,75,16,12,1
ACTA-10301107001,10301,10301107001,1,524,47,90,35,28,5,1,1
ACTA-10302107002,10302,10302107002,2,545,100,99,94,4,2,12,1
ACTA-10303107003,10303,10303107003,3,686,117,67,134,76,24,16,1
ACTA-10304107004,10304,10304107004,4,507,109,21,6,73,2,7,1
ACTA-10401107005,10401,10401107005,5,618,109,65,78,66,7,8,1
ACTA-10402107006,10402,10402107006,6,602,138,144,20,8,27,20,1
ACTA-10403107007,10403,10403107007,7,246,32,22,12,49,5,10,1
ACTA-10404107008,10404,10404107008,8,867,76,215,64,55,24,6,1
ACTA-10405107009,10405,10405107009,9,156,34,25,23,13,2,1,1
ACTA-10501107010,10501,10501107010,10,263,31,62,25,28,1,1,1
ACTA-10101107011,10101,10101107011,11,157,13,8,20,16,0,5,1
ACTA-10102107012,10102,10102107012,12,337,32,52,66,64,8,6,1
ACTA-10103107013,10103,10103107013,13,357,30,23,14,54,14,15,1
ACTA-10201107014,10201,10201107014,14,786,21,175,39,34,26,22,1
ACTA-10202107015,10202,10202107015,15,567,15,62,19,89,0,14,1
ACTA-10301107016,10301,10301107016,16,618,41,132,51,99,1,30,1
ACTA-10302107017,10302,10302107017,17,579,128,26,6,48,28,26,1
ACTA-10303107018,10303,10303107018,18,914,202,39,58,47,39,20,1
ACTA-10304107019,10304,10304107019,19,506,40,70,83,49,7,2,1
ACTA-10401107020,10401,10401107020,20,214,29,25,24,23,7,4,1
ACTA-10402108001,10402,10402108001,1,770,113,147,36,73,25,5,1
ACTA-10403108002,10403,10403108002,2,691,16,9,33,42,9,25,1
ACTA-10404108003,10404,10404108003,3,481,90,118,2,63,24,16,1
ACTA-10405108004,10405,10405108004,4,903,158,146,64,73,28,2,1
ACTA-10501108005,10501,10501108005,5,506,63,60,60,54,1,20,1
ACTA-10101108006,10101,10101108006,6,492,85,73,83,43,22,21,1
ACTA-10102108007,10102,10102108007,7,157,24,20,8,1,5,6,1
ACTA-10103108008,10103,10103108008,8,809,181,135,42,104,2,25,1
ACTA-10201108009,10201,10201108009,9,193,25,29,16,1,6,9,1
ACTA-10202108010,10202,10202108010,10,298,13,44,22,5,6,0,1
ACTA-10301108011,10301,10301108011,11,852,28,17,155,73,32,18,1
ACTA-10302108012,10302,10302108012,12,745,131,63,122,107,22,1,1
ACTA-10303108013,10303,10303108013,13,195,16,35,10,6,6,0,1
ACTA-10304108014,10304,10304108014,14,445,32,12,84,46,11,2,1
ACTA-10401108015,10401,10401108015,15,664,142,25,132,57,24,7,1
ACTA-10402108016,10402,10402108016,16,894,52,206,96,94,16,36,1
ACTA-10403108017,10403,10403108017,17,568,67,6,91,59,25,2,1
ACTA-10404108018,10404,10404108018,18,501,81,115,69,67,6,6,1
ACTA-10405108019,10405,10405108019,19,195,14,20,37,22,1,4,1
ACTA-10501108020,10501,10501108020,20,590,58,143,91,92,5,18,1
ACTA-10101109001,10101,10101109001,1,339,29,44,0,49,3,9,1
ACTA-10102109002,10102,10102109002,2,249,48,54,33,40,0,10,1
ACTA-10103109003,10103,10103109003,3,385,81,16,70,45,13,10,1
ACTA-10201109004,10201,10201109004,4,513,86,86,27,31,23,2,1
ACTA-10202109005,10202,10202109005,5,267,46,42,13,38,6,12,1
ACTA-10301109006,10301,10301109006,6,254,31,62,15,40,5,12,1
ACTA-10302109007,10302,10302109007,7,404,7,76,46,56,0,18,1
ACTA-10303109008,10303,10303109008,8,706,26,74,68,39,7,19,1
ACTA-10304109009,10304,10304109009,9,890,14,7,4,40,34,14,1
ACTA-10401109010,10401,10401109010,10,382,85,57,31,40,12,0,1
ACTA-10402109011,10402,10402109011,11,830,79,185,16,40,29,38,1
ACTA-10403109012,10403,10403109012,12,618,103,101,26,43,1,16,1
ACTA-10404109013,10404,10404109013,13,273,65,3,13,16,4,3,1
ACTA-10405109014,10405,10405109014,14,495,97,80,14,35,18,1,1
ACTA-10501109015,10501,10501109015,15,915,169,161,130,182,37,36,1
ACTA-10101109016,10101,10101109016,16,392,43,69,53,47,14,16,1
ACTA-10102109017,10102,10102109017,17,770,153,152,16,113,29,6,1
ACTA-10103109018,10103,10103109018,18,826,107,62,0,150,40,2,1
ACTA-10201109019,10201,10201109019,19,915,144,0,14,88,24,3,1
ACTA-10202109020,10202,10202109020,20,437,18,19,40,20,0,8,1
ACTA-10301110001,10301,10301110001,1,350,46,71,69,20,13,17,1
ACTA-10302110002,10302,10302110002,2,635,72,29,125,94,19,24,1
ACTA-10303110003,10303,10303110003,3,842,32,101,8,6,42,36,1
ACTA-10304110004,10304,10304110004,4,464,17,63,84,8,11,15,1
ACTA-10401110005,10401,10401110005,5,297,30,31,53,37,14,1,1
ACTA-10402110006,10402,10402110006,6,890,199,183,70,9,3,5,1
ACTA-10403110007,10403,10403110007,7,187,40,28,7,0,9,8,1
ACTA-10404110008,10404,10404110008,8,716,170,98,106,60,29,30,1
ACTA-10405110009,10405,10405110009,9,834,55,94,146,27,4,15,1
ACTA-10501110010,10501,10501110010,10,885,65,128,135,137,0,44,1
ACTA-10101110011,10101,10101110011,11,902,180,89,163,138,24,12,1
ACTA-10102110012,10102,10102110012,12,628,13,131,101,50,2,10,1
ACTA-10103110013,10103,10103110013,13,626,55,154,19,59,18,2,1
ACTA-10201110014,10201,10201110014,14,413,82,32,38,0,3,13,1
ACTA-10202110015,10202,10202110015,15,159,24,38,29,24,5,3,1
ACTA-10301110016,10301,10301110016,16,843,202,93,123,29,8,11,1
ACTA-10302110017,10302,10302110017,17,234,16,15,20,46,8,1,1
ACTA-10303110018,10303,10303110018,18,840,160,184,8,49,20,11,1
ACTA-10304110019,10304,10304110019,19,268,15,51,51,25,11,12,1
ACTA-10401110020,10401,10401110020,20,385,50,29,35,74,5,2,1
ACTA-10402111001,10402,10402111001,1,384,65,33,55,68,19,13,1
ACTA-10403111002,10403,10403111002,2,694,27,61,15,97,22,32,1
ACTA-10404111003,10404,10404111003,3,536,17,70,59,33,23,3,1
ACTA-10405111004,10405,10405111004,4,236,49,10,17,47,10,1,1
ACTA-10501111005,10501,10501111005,5,650,112,117,82,46,19,22,1
ACTA-10101111006,10101,10101111006,6,662,87,90,38,72,16,15,1
ACTA-10102111007,10102,10102111007,7,661,118,78,3,131,17,24,1
ACTA-10103111008,10103,10103111008,8,846,207,83,169,73,0,25,1
ACTA-10201111009,10201,10201111009,9,798,159,190,120,30,7,5,1
ACTA-10202111010,10202,10202111010,10,869,120,185,153,157,38,38,1
ACTA-10301111011,10301,10301111011,11,903,123,25,171,140,9,36,1
ACTA-10302111012,10302,10302111012,12,417,77,101,12,48,13,5,1
ACTA-10303111013,10303,10303111013,13,572,62,100,59,90,20,5,1
ACTA-10304111014,10304,10304111014,14,228,10,32,1,6,2,7,1
ACTA-10401111015,10401,10401111015,15,353,12,18,44,1,8,6,1
ACTA-10402111016,10402,10402111016,16,622,81,51,36,1,31,9,1
ACTA-10403111017,10403,10403111017,17,329,6,56,31,41,12,8,1
ACTA-10404111018,10404,10404111018,18,586,34,123,25,14,25,1,1
ACTA-10405111019,10405,10405111019,19,540,135,89,48,44,1,13,1
ACTA-10501111020,10501,10501111020,20,568,107,122,7,93,3,19,1
ACTA-10101112001,10101,10101112001,1,408,82,31,37,5,15,18,1
ACTA-10102112002,10102,10102112002,2,482,76,8,70,76,9,4,1
ACTA-10103112003,10103,10103112003,3,889,6,101,86,102,25,15,1
ACTA-10201112004,10201,10201112004,4,555,100,16,85,103,25,4,1
ACTA-10202112005,10202,10202112005,5,159,20,29,4,11,4,3,1
ACTA-10301112006,10301,10301112006,6,279,25,31,48,47,1,7,1
ACTA-10302112007,10302,10302112007,7,653,90,126,34,113,25,4,1
ACTA-10303112008,10303,10303112008,8,702,66,79,136,76,1,5,1
ACTA-10304112009,10304,10304112009,9,622,5,138,90,97,19,11,1
ACTA-10401112010,10401,10401112010,10,327,23,70,54,55,14,7,1
ACTA-10402112011,10402,10402112011,11,625,115,82,70,84,22,29,1
ACTA-10403112012,10403,10403112012,12,944,142,166,32,23,41,8,1
ACTA-10404112013,10404,10404112013,13,875,176,203,126,23,14,12,1
ACTA-10405112014,10405,10405112014,14,709,44,154,0,18,29,16,1
ACTA-10501112015,10501,10501112015,15,581,120,51,110,4,1,25,1
ACTA-10101112016,10101,10101112016,16,865,19,94,148,44,43,22,1
ACTA-10102112017,10102,10102112017,17,901,199,16,128,135,18,45,1
