nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10101094016,10101,10101094016,16,174,11,17,13,17,5,3,1
ACTA-10102094017,10102,10102094017,17,622,80,120,48,65,14,28,1
ACTA-10103094018,10103,10103094018,18,342,35,38,60,63,6,14,1
ACTA-10201094019,10201,10201094019,19,531,120,121,47,90,6,16,1
ACTA-ERROR-10202094020,10202,10202094020,20,394,394,77,13,58,18,16,1
ACTA-10301095001,10301,10301095001,1,294,32,49,41,13,0,9,1
ACTA-10302095002,10302,10302095002,2,856,62,19,156,3,9,7,1
ACTA-10303095003,10303,10303095003,3,231,24,44,27,37,8,7,1
ACTA-10304095004,10304,10304095004,4,813,112,112,78,141,17,26,1
ACTA-10401095005,10401,10401095005,5,557,107,30,47,92,21,12,1
ACTA-10402095006,10402,10402095006,6,172,0,6,6,33,8,7,1
ACTA-10403095007,10403,10403095007,7,691,116,74,128,98,34,19,1
ACTA-10404095008,10404,10404095008,8,215,44,34,5,4,1,6,1
ACTA-10405095009,10405,10405095009,9,661,73,14,108,8,12,8,1
ACTA-ERROR-10501095010,10501,10501095010,10,333,333,40,54,10,29,26,1
ACTA-10101095011,10101,10101095011,11,295,55,64,49,55,14,8,1
ACTA-10102095012,10102,10102095012,12,606,97,133,97,74,18,28,1
ACTA-10103095013,10103,10103095013,13,531,6,75,67,85,21,15,1
ACTA-10201095014,10201,10201095014,14,673,126,39,75,65,21,12,1
ACTA-10202095015,10202,10202095015,15,154,22,36,11,10,3,5,1
ACTA-10301095016,10301,10301095016,16,904,38,15,118,16,0,14,1
ACTA-10302095017,10302,10302095017,17,549,122,34,27,1,15,26,1
ACTA-10303095018,10303,10303095018,18,484,115,115,7,81,22,17,1
ACTA-10304095019,10304,10304095019,19,263,62,52,26,2,10,11,1
ACTA-ERROR-10401095020,10401,10401095020,20,485,485,68,44,30,9,15,1
ACTA-10402096001,10402,10402096001,1,243,36,58,20,48,7,9,1
ACTA-10403096002,10403,10403096002,2,494,32,13,89,70,7,22,1
ACTA-10404096003,10404,10404096003,3,298,29,2,59,19,12,8,1
ACTA-10405096004,10405,10405096004,4,892,46,69,23,125,9,36,1
ACTA-10501096005,10501,10501096005,5,304,3,34,33,57,15,1,1
ACTA-10101096006,10101,10101096006,6,477,104,66,31,16,2,4,1
ACTA-10102096007,10102,10102096007,7,589,45,16,97,93,23,27,1
ACTA-10103096008,10103,10103096008,8,354,0,50,66,39,4,3,1
ACTA-10201096009,10201,10201096009,9,734,94,136,59,113,23,36,1
ACTA-ERROR-10202096010,10202,10202096010,10,521,521,36,44,20,27,25,1
ACTA-10301096011,10301,10301096011,11,678,2,46,130,132,21,20,1
ACTA-10302096012,10302,10302096012,12,661,8,7,25,2,19,0,1
ACTA-10303096013,10303,10303096013,13,536,28,15,103,50,24,23,1
ACTA-10304096014,10304,10304096014,14,492,17,12,72,24,8,8,1
ACTA-10401096015,10401,10401096015,15,553,72,124,44,79,21,23,1
ACTA-10402096016,10402,10402096016,16,754,179,3,118,126,36,9,1
ACTA-10403096017,10403,10403096017,17,248,20,29,4,17,10,5,1
ACTA-10404096018,10404,10404096018,18,758,41,151,31,15,9,2,1
ACTA-10405096019,10405,10405096019,19,230,53,13,11,1,1,8,1
ACTA-ERROR-10501096020,10501,10501096020,20,588,588,23,55,30,8,20,1
ACTA-10101097001,10101,10101097001,1,834,194,140,73,97,32,2,1
ACTA-10102097002,10102,10102097002,2,876,216,1,19,143,14,9,1
ACTA-10103097003,10103,10103097003,3,788,151,157,9,150,37,23,1
ACTA-10201097004,10201,10201097004,4,405,85,77,65,49,18,8,1
ACTA-10202097005,10202,10202097005,5,342,72,43,28,40,15,13,1
ACTA-10301097006,10301,10301097006,6,416,33,53,11,55,5,5,1
ACTA-10302097007,10302,10302097007,7,881,16,0,104,105,38,24,1
ACTA-10303097008,10303,10303097008,8,766,119,19,32,122,2,13,1
ACTA-10304097009,10304,10304097009,9,213,27,0,40,39,4,10,1
ACTA-ERROR-10401097010,10401,10401097010,10,916,916,62,54,42,11,29,1
ACTA-10402097011,10402,10402097011,11,789,112,28,12,95,21,6,1
ACTA-10403097012,10403,10403097012,12,504,0,48,72,3,2,4,1
ACTA-10404097013,10404,10404097013,13,650,114,107,79,26,7,6,1
ACTA-10405097014,10405,10405097014,14,486,111,92,77,56,10,10,1
ACTA-10501097015,10501,10501097015,15,939,130,80,186,139,10,7,1
ACTA-10101097016,10101,10101097016,16,227,24,11,11,31,7,11,1
ACTA-10102097017,10102,10102097017,17,546,86,14,13,86,6,23,1
ACTA-10103097018,10103,10103097018,18,568,48,96,58,29,9,28,1
ACTA-10201097019,10201,10201097019,19,277,23,9,29,39,11,3,1
ACTA-ERROR-10202097020,10202,10202097020,20,786,786,21,47,25,16,5,1
ACTA-10301098001,10301,10301098001,1,440,98,82,10,51,14,1,1
ACTA-10302098002,10302,10302098002,2,473,97,83,7,44,6,1,1
ACTA-10303098003,10303,10303098003,3,655,31,12,91,120,3,30,1
ACTA-10304098004,10304,10304098004,4,591,42,40,14,118,6,12,1
ACTA-10401098005,10401,10401098005,5,599,32,99,25,24,4,17,1
ACTA-10402098006,10402,10402098006,6,720,97,31,95,68,18,24,1
ACTA-10403098007,10403,10403098007,7,619,151,108,105,81,19,28,1
ACTA-10404098008,10404,10404098008,8,445,45,96,54,61,18,6,1
ACTA-10405098009,10405,10405098009,9,626,28,8,67,58,11,11,1
ACTA-ERROR-10501098010,10501,10501098010,10,919,919,67,37,40,20,11,1
ACTA-10101098011,10101,10101098011,11,629,100,65,97,70,31,15,1
ACTA-10102098012,10102,10102098012,12,476,44,88,42,43,6,17,1
ACTA-10103098013,10103,10103098013,13,732,28,160,140,5,8,4,1
ACTA-10201098014,10201,10201098014,14,766,185,19,11,1,4,0,1
ACTA-10202098015,10202,10202098015,15,526,7,126,79,77,0,2,1
ACTA-10301098016,10301,10301098016,16,729,139,140,25,116,9,22,1
ACTA-10302098017,10302,10302098017,17,425,10,39,34,60,10,21,1
ACTA-10303098018,10303,10303098018,18,155,25,30,21,22,1,3,1
ACTA-10304098019,10304,10304098019,19,197,33,25,27,31,5,5,1
ACTA-ERROR-10401098020,10401,10401098020,20,208,208,38,32,20,7,19,1
ACTA-10402099001,10402,10402099001,1,822,169,63,46,40,4,38,1
ACTA-10403099002,10403,10403099002,2,898,42,52,33,172,35,18,1
ACTA-10404099003,10404,10404099003,3,164,10,23,17,20,3,2,1
ACTA-10405099004,10405,10405099004,4,268,33,11,51,12,8,8,1
ACTA-10501099005,10501,10501099005,5,207,8,5,9,10,8,1,1
ACTA-10101099006,10101,10101099006,6,216,17,16,9,26,10,1,1
ACTA-10102099007,10102,10102099007,7,332,30,49,28,37,6,16,1
ACTA-10103099008,10103,10103099008,8,212,2,1,2,42,4,3,1
ACTA-10201099009,10201,10201099009,9,771,49,87,36,82,23,36,1
ACTA-ERROR-10202099010,10202,10202099010,10,865,865,30,47,23,14,21,1
ACTA-10301099011,10301,10301099011,11,476,16,104,67,55,5,23,1
ACTA-10302099012,10302,10302099012,12,579,75,27,36,24,22,13,1
ACTA-10303099013,10303,10303099013,13,334,18,6,65,49,8,9,1
ACTA-10304099014,10304,10304099014,14,844,140,195,22,25,19,19,1
ACTA-10401099015,10401,10401099015,15,574,43,138,80,42,11,19,1
ACTA-10402099016,10402,10402099016,16,923,97,30,143,77,23,44,1
ACTA-10403099017,10403,10403099017,17,219,35,19,40,39,9,7,1
ACTA-10404099018,10404,10404099018,18,716,40,67,42,85,5,31,1
ACTA-10405099019,10405,10405099019,19,762,148,18,116,60,13,37,1
ACTA-ERROR-10501099020,10501,10501099020,20,381,381,35,17,53,26,29,1
ACTA-10101100001,10101,10101100001,1,239,42,52,28,23,3,8,1
ACTA-10102100002,10102,10102100002,2,190,2,16,9,33,5,9,1
ACTA-10103100003,10103,10103100003,3,442,96,109,0,10,4,3,1
ACTA-10201100004,10201,10201100004,4,449,103,27,2,43,2,1,1
ACTA-10202100005,10202,10202100005,5,618,104,66,2,98,10,6,1
ACTA-10301100006,10301,10301100006,6,560,47,133,29,48,4,21,1
ACTA-10302100007,10302,10302100007,7,248,49,49,27,32,0,5,1
ACTA-10303100008,10303,10303100008,8,638,108,116,113,15,26,23,1
ACTA-10304100009,10304,10304100009,9,635,88,94,2,31,17,8,1
ACTA-ERROR-10401100010,10401,10401100010,10,316,316,27,29,22,5,23,1
ACTA-10402100011,10402,10402100011,11,915,214,211,112,136,27,12,1
ACTA-10403100012,10403,10403100012,12,863,22,29,113,66,19,14,1
ACTA-10404100013,10404,10404100013,13,413,96,64,65,67,4,0,1
ACTA-10405100014,10405,10405100014,14,832,107,157,22,44,29,14,1
ACTA-10501100015,10501,10501100015,15,678,122,71,73,49,1,30,1
ACTA-10101100016,10101,10101100016,16,181,6,23,10,19,5,9,1
ACTA-10102100017,10102,10102100017,17,221,16,7,24,21,9,10,1
ACTA-10103100018,10103,10103100018,18,877,186,106,94,154,12,17,1
ACTA-10201100019,10201,10201100019,19,921,70,77,88,105,12,37,1
ACTA-ERROR-10202100020,10202,10202100020,20,314,314,29,35,37,14,15,1
ACTA-10301101001,10301,10301101001,1,870,207,196,36,34,33,33,1
ACTA-10302101002,10302,10302101002,2,489,103,121,55,95,20,10,1
ACTA-10303101003,10303,10303101003,3,642,146,129,11,67,25,12,1
ACTA-10304101004,10304,10304101004,4,469,61,39,92,56,9,1,1
ACTA-10401101005,10401,10401101005,5,399,17,96,64,75,0,5,1
ACTA-10402101006,10402,10402101006,6,453,62,24,77,74,8,5,1
ACTA-10403101007,10403,10403101007,7,345,56,80,35,39,17,16,1
ACTA-10404101008,10404,10404101008,8,751,147,126,25,61,9,15,1
ACTA-10405101009,10405,10405101009,9,297,44,55,5,16,13,14,1
ACTA-ERROR-10501101010,10501,10501101010,10,533,533,31,25,58,20,22,1
ACTA-10101101011,10101,10101101011,11,444,94,105,13,33,7,21,1
ACTA-10102101012,10102,10102101012,12,491,27,28,24,16,10,17,1
ACTA-10103101013,10103,10103101013,13,796,153,107,34,65,7,14,1
ACTA-10201101014,10201,10201101014,14,452,4,54,48,39,15,22,1
ACTA-10202101015,10202,10202101015,15,444,85,85,86,41,16,5,1
ACTA-10301101016,10301,10301101016,16,531,118,69,36,102,15,9,1
ACTA-10302101017,10302,10302101017,17,830,176,40,4,21,30,35,1
ACTA-10303101018,10303,10303101018,18,293,31,23,31,52,6,3,1
ACTA-10304101019,10304,10304101019,19,331,18,23,50,53,0,10,1
ACTA-ERROR-10401101020,10401,10401101020,20,932,932,57,44,12,23,29,1
ACTA-10402102001,10402,10402102001,1,190,24,33,10,10,5,0,1
ACTA-10403102002,10403,10403102002,2,788,29,195,12,123,14,15,1
ACTA-10404102003,10404,10404102003,3,508,121,17,96,63,11,3,1
ACTA-10405102004,10405,10405102004,4,639,157,110,71,2,18,22,1
ACTA-10501102005,10501,10501102005,5,927,101,105,90,142,43,35,1
ACTA-10101102006,10101,10101102006,6,380,47,18,10,49,19,9,1
ACTA-10102102007,10102,10102102007,7,710,32,53,31,64,32,7,1
ACTA-10103102008,10103,10103102008,8,171,13,23,6,18,1,0,1
ACTA-10201102009,10201,10201102009,9,785,61,45,6,123,32,30,1
ACTA-ERROR-10202102010,10202,10202102010,10,869,869,37,23,18,26,19,1
ACTA-10301102011,10301,10301102011,11,309,48,59,17,21,2,0,1
ACTA-10302102012,10302,10302102012,12,587,140,146,90,26,6,26,1
ACTA-10303102013,10303,10303102013,13,846,109,192,64,39,3,42,1
ACTA-10304102014,10304,10304102014,14,685,100,143,117,67,17,27,1
ACTA-10401102015,10401,10401102015,15,276,19,29,25,42,2,9,1
ACTA-10402102016,10402,10402102016,16,328,39,70,64,39,6,6,1
ACTA-10403102017,10403,10403102017,17,602,97,99,15,48,2,19,1
ACTA-10404102018,10404,10404102018,18,793,111,105,111,19,31,28,1
ACTA-10405102019,10405,10405102019,19,459,89,16,51,31,5,19,1
ACTA-ERROR-10501102020,10501,10501102020,20,577,577,64,25,29,5,6,1
ACTA-10101103001,10101,10101103001,1,719,21,176,65,31,32,16,1
ACTA-10102103002,10102,10102103002,2,300,29,26,59,7,10,11,1
ACTA-10103103003,10103,10103103003,3,470,19,42,71,33,18,17,1
ACTA-10201103004,10201,10201103004,4,622,151,71,77,14,20,27,1
ACTA-10202103005,10202,10202103005,5,438,32,30,80,14,16,16,1
ACTA-10301103006,10301,10301103006,6,429,72,61,67,77,21,11,1
ACTA-10302103007,10302,10302103007,7,363,45,68,55,35,18,12,1
ACTA-10303103008,10303,10303103008,8,574,47,5,18,47,9,25,1
ACTA-10304103009,10304,10304103009,9,447,50,44,40,56,14,13,1
ACTA-ERROR-10401103010,10401,10401103010,10,205,205,63,11,55,16,28,1
ACTA-10402103011,10402,10402103011,11,203,11,18,31,27,3,6,1
ACTA-10403103012,10403,10403103012,12,566,84,105,84,16,20,1,1
ACTA-10404103013,10404,10404103013,13,893,70,74,97,126,42,22,1
ACTA-10405103014,10405,10405103014,14,771,32,87,141,25,36,5,1
ACTA-10501103015,10501,10501103015,15,868,39,94,79,14,25,37,1
ACTA-10101103016,10101,10101103016,16,303,48,21,2,20,9,9,1
ACTA-10102103017,10102,10102103017,17,909,185,213,21,2,0,19,1
ACTA-10103103018,10103,10103103018,18,602,95,58,115,108,4,17,1
ACTA-10201103019,10201,10201103019,19,485,118,112,4,33,7,6,1
ACTA-ERROR-10202103020,10202,10202103020,20,194,194,21,43,32,26,22,1
ACTA-10301104001,10301,10301104001,1,813,95,66,102,152,39,21,1
ACTA-10302104002,10302,10302104002,2,216,31,40,29,43,4,4,1
ACTA-10303104003,10303,10303104003,3,440,58,109,12,41,8,18,1
ACTA-10304104004,10304,10304104004,4,155,30,12,11,13,6,4,1
ACTA-10401104005,10401,10401104005,5,487,105,26,76,92,1,19,1
ACTA-10402104006,10402,10402104006,6,377,20,23,13,61,5,18,1
ACTA-10403104007,10403,10403104007,7,418,92,95,66,58,0,7,1
ACTA-10404104008,10404,10404104008,8,188,10,11,3,31,0,1,1
ACTA-10405104009,10405,10405104009,9,293,72,61,10,16,11,7,1
ACTA-ERROR-10501104010,10501,10501104010,10,704,704,33,42,13,22,14,1
ACTA-10101104011,10101,10101104011,11,551,123,72,33,21,11,18,1
ACTA-10102104012,10102,10102104012,12,340,54,26,28,41,10,13,1
ACTA-10103104013,10103,10103104013,13,505,12,20,55,82,10,0,1
ACTA-10201104014,10201,10201104014,14,362,58,28,7,19,15,15,1
ACTA-10202104015,10202,10202104015,15,795,37,113,155,123,14,33,1
ACTA-10301104016,10301,10301104016,16,820,93,141,48,70,7,1,1
ACTA-10302104017,10302,10302104017,17,257,1,33,21,24,4,6,1
ACTA-10303104018,10303,10303104018,18,789,107,82,156,3,19,11,1
ACTA-10304104019,10304,10304104019,19,386,1,87,32,30,0,16,1
ACTA-ERROR-10401104020,10401,10401104020,20,946,946,27,29,13,20,23,1
ACTA-10402105001,10402,10402105001,1,472,1,19,91,33,10,18,1
ACTA-10403105002,10403,10403105002,2,886,25,98,28,138,29,11,1
ACTA-10404105003,10404,10404105003,3,822,103,88,82,54,11,29,1
ACTA-10405105004,10405,10405105004,4,369,1,71,2,29,9,15,1
ACTA-10501105005,10501,10501105005,5,736,39,36,54,95,7,0,1
ACTA-10101105006,10101,10101105006,6,871,139,140,43,124,13,3,1
ACTA-10102105007,10102,10102105007,7,188,7,5,31,11,9,7,1
ACTA-10103105008,10103,10103105008,8,190,15,41,28,8,7,8,1
ACTA-10201105009,10201,10201105009,9,301,46,3,5,32,15,3,1
ACTA-ERROR-10202105010,10202,10202105010,10,254,254,67,35,39,12,18,1
ACTA-10301105011,10301,10301105011,11,187,43,33,27,10,3,3,1
ACTA-10302105012,10302,10302105012,12,369,64,70,51,62,9,10,1
ACTA-10303105013,10303,10303105013,13,388,59,92,6,17,6,2,1
ACTA-10304105014,10304,10304105014,14,651,93,83,119,79,7,16,1
ACTA-10401105015,10401,10401105015,15,463,91,46,61,88,2,13,1
ACTA-10402105016,10402,10402105016,16,204,14,39,29,39,9,6,1
ACTA-10403105017,10403,10403105017,17,397,9,10,38,79,0,8,1
ACTA-10404105018,10404,10404105018,18,853,56,185,134,162,34,0,1
ACTA-10405105019,10405,10405105019,19,317,55,6,8,14,9,14,1
ACTA-ERROR-10501105020,10501,10501105020,20,440,440,68,48,53,9,14,1
ACTA-10101106001,10101,10101106001,1,806,30,143,35,59,31,27,1
ACTA-10102106002,10102,10102106002,2,343,5,0,59,33,15,6,1
ACTA-10103106003,10103,10103106003,3,812,47,33,1,92,8,22,1
ACTA-10201106004,10201,10201106004,4,780,15,137,122,9,1,39,1
ACTA-10202106005,10202,10202106005,5,843,195,53,132,123,5,11,1
ACTA-10301106006,10301,10301106006,6,926,76,46,50,61,32,2,1
ACTA-10302106007,10302,10302106007,7,208,16,21,39,12,10,1,1
ACTA-10303106008,10303,10303106008,8,327,65,4,8,34,12,5,1
ACTA-10304106009,10304,10304106009,9,844,137,140,54,17,34,17,1
ACTA-ERROR-10401106010,10401,10401106010,10,252,252,61,18,20,7,27,1
ACTA-10402106011,10402,10402106011,11,151,31,20,8,17,6,5,1
ACTA-10403106012,10403,10403106012,12,750,114,78,4,1,7,26,1
ACTA-10404106013,10404,10404106013,13,606,27,74,0,61,21,22,1
ACTA-10405106014,10405,10405106014,14,703,75,47,28,101,2,1,1
ACTA-10501106015,10501,10501106015,15,533,77,96,36,35,22,19,1
ACTA-10101106016,10101,10101106016,16,373,49,24,71,51,18,11,1
ACTA-10102106017,10102,10102106017,17,182,6,24,26,8,8,7,1
ACTA-10103106018,10103,10103106018,18,733,18,66,23,34,6,8,1
ACTA-10201106019,10201,10201106019,19,608,95,52,105,75,12,5,1
ACTA-ERROR-10202106020,10202,10202106020,20,794,794,36,25,31,27,22,1
ACTA-10301107001,10301,10301107001,1,528,16,98,41,1,13,12,1
ACTA-10302107002,10302,10302107002,2,949,12,194,33,162,33,44,1
ACTA-10303107003,10303,10303107003,3,303,63,23,25,3,7,8,1
ACTA-10304107004,10304,10304107004,4,812,20,74,114,80,26,40,1
ACTA-10401107005,10401,10401107005,5,159,27,24,15,10,6,2,1
ACTA-10402107006,10402,10402107006,6,360,4,73,39,31,3,3,1
ACTA-10403107007,10403,10403107007,7,763,123,46,85,149,2,38,1
ACTA-10404107008,10404,10404107008,8,895,155,152,46,148,43,8,1
ACTA-10405107009,10405,10405107009,9,739,151,39,86,80,33,9,1
ACTA-ERROR-10501107010,10501,10501107010,10,485,485,69,52,34,24,23,1
ACTA-10101107011,10101,10101107011,11,157,10,5,15,12,4,0,1
ACTA-10102107012,10102,10102107012,12,161,36,12,20,20,2,4,1
ACTA-10103107013,10103,10103107013,13,349,25,81,60,55,12,3,1
ACTA-10201107014,10201,10201107014,14,400,56,1,75,7,8,13,1
ACTA-10202107015,10202,10202107015,15,743,4,93,104,65,33,4,1
ACTA-10301107016,10301,10301107016,16,662,128,93,53,25,30,8,1
ACTA-10302107017,10302,10302107017,17,706,174,128,107,93,7,21,1
ACTA-10303107018,10303,10303107018,18,806,90,112,45,107,30,14,1
ACTA-10304107019,10304,10304107019,19,418,97,16,76,78,8,12,1
ACTA-ERROR-10401107020,10401,10401107020,20,256,256,45,44,24,11,17,1
ACTA-10402108001,10402,10402108001,1,257,57,23,17,3,9,5,1
ACTA-10403108002,10403,10403108002,2,949,72,178,51,139,10,18,1
ACTA-10404108003,10404,10404108003,3,945,231,189,109,113,47,5,1
ACTA-10405108004,10405,10405108004,4,563,112,16,103,76,8,12,1
ACTA-10501108005,10501,10501108005,5,223,54,38,11,14,6,6,1
ACTA-10101108006,10101,10101108006,6,729,105,140,109,49,10,29,1
ACTA-10102108007,10102,10102108007,7,219,36,16,27,26,6,4,1
ACTA-10103108008,10103,10103108008,8,638,158,65,31,124,18,9,1
ACTA-10201108009,10201,10201108009,9,730,68,167,9,59,21,15,1
ACTA-ERROR-10202108010,10202,10202108010,10,304,304,76,15,56,28,24,1
ACTA-10301108011,10301,10301108011,11,265,2,26,5,3,3,9,1
ACTA-10302108012,10302,10302108012,12,544,104,30,24,91,5,5,1
ACTA-10303108013,10303,10303108013,13,609,29,12,64,121,17,29,1
ACTA-10304108014,10304,10304108014,14,241,17,18,40,4,1,4,1
ACTA-10401108015,10401,10401108015,15,211,9,17,20,7,7,7,1
ACTA-10402108016,10402,10402108016,16,759,132,55,14,147,16,10,1
ACTA-10403108017,10403,10403108017,17,894,119,92,11,94,8,29,1
ACTA-10404108018,10404,10404108018,18,270,66,40,35,46,6,13,1
ACTA-10405108019,10405,10405108019,19,810,59,107,20,108,1,0,1
ACTA-ERROR-10501108020,10501,10501108020,20,561,561,68,60,54,27,10,1
ACTA-10101109001,10101,10101109001,1,687,33,166,97,31,14,15,1
ACTA-10102109002,10102,10102109002,2,429,79,9,19,48,19,20,1
ACTA-10103109003,10103,10103109003,3,890,71,18,81,16,32,12,1
ACTA-10201109004,10201,10201109004,4,874,38,181,114,71,43,25,1
ACTA-10202109005,10202,10202109005,5,305,3,58,32,13,8,12,1
ACTA-10301109006,10301,10301109006,6,858,127,148,167,151,37,38,1
ACTA-10302109007,10302,10302109007,7,887,14,205,1,161,13,12,1
ACTA-10303109008,10303,10303109008,8,505,2,72,99,28,6,3,1
ACTA-10304109009,10304,10304109009,9,897,44,20,23,126,23,41,1
ACTA-ERROR-10401109010,10401,10401109010,10,293,293,62,27,40,24,27,1
ACTA-10402109011,10402,10402109011,11,368,36,62,37,17,2,10,1
ACTA-10403109012,10403,10403109012,12,367,38,27,2,67,12,1,1
ACTA-10404109013,10404,10404109013,13,260,48,38,4,46,11,2,1
ACTA-10405109014,10405,10405109014,14,360,87,81,47,30,11,3,1
ACTA-10501109015,10501,10501109015,15,697,135,105,135,18,13,25,1
ACTA-10101109016,10101,10101109016,16,150,11,1,26,11,3,4,1
ACTA-10102109017,10102,10102109017,17,419,2,52,76,76,6,11,1
ACTA-10103109018,10103,10103109018,18,917,161,192,129,70,16,27,1
ACTA-10201109019,10201,10201109019,19,604,119,62,18,60,13,0,1
ACTA-ERROR-10202109020,10202,10202109020,20,633,633,63,25,57,29,17,1
ACTA-10301110001,10301,10301110001,1,624,145,83,26,117,28,6,1
ACTA-10302110002,10302,10302110002,2,487,11,85,18,48,0,17,1
ACTA-10303110003,10303,10303110003,3,528,48,23,95,76,9,13,1
ACTA-10304110004,10304,10304110004,4,284,70,55,41,10,11,3,1
ACTA-10401110005,10401,10401110005,5,216,52,6,17,5,2,2,1
ACTA-10402110006,10402,10402110006,6,243,38,56,7,46,6,9,1
ACTA-10403110007,10403,10403110007,7,726,146,11,72,4,18,36,1
ACTA-10404110008,10404,10404110008,8,161,6,35,30,0,1,2,1
ACTA-10405110009,10405,10405110009,9,413,12,23,32,20,10,2,1
ACTA-ERROR-10501110010,10501,10501110010,10,253,253,21,15,50,29,19,1
ACTA-10101110011,10101,10101110011,11,308,6,3,25,36,0,9,1
ACTA-10102110012,10102,10102110012,12,901,112,207,54,176,19,23,1
ACTA-10103110013,10103,10103110013,13,172,7,21,25,29,4,1,1
ACTA-10201110014,10201,10201110014,14,360,33,76,62,35,17,4,1
ACTA-10202110015,10202,10202110015,15,871,209,151,104,119,43,18,1
ACTA-10301110016,10301,10301110016,16,875,192,124,67,74,38,6,1
ACTA-10302110017,10302,10302110017,17,768,60,120,62,85,11,36,1
ACTA-10303110018,10303,10303110018,18,613,133,11,84,70,11,9,1
ACTA-10304110019,10304,10304110019,19,605,15,93,32,78,2,3,1
ACTA-ERROR-10401110020,10401,10401110020,20,925,925,48,22,34,24,8,1
ACTA-10402111001,10402,10402111001,1,388,42,90,47,39,8,12,1
ACTA-10403111002,10403,10403111002,2,656,117,81,89,9,19,5,1
ACTA-10404111003,10404,10404111003,3,943,27,123,82,42,25,30,1
ACTA-10405111004,10405,10405111004,4,396,54,85,19,47,17,18,1
ACTA-10501111005,10501,10501111005,5,334,68,10,57,31,11,10,1
ACTA-10101111006,10101,10101111006,6,529,89,57,72,104,15,2,1
ACTA-10102111007,10102,10102111007,7,233,35,57,16,36,5,10,1
ACTA-10103111008,10103,10103111008,8,336,35,17,29,64,2,6,1
ACTA-10201111009,10201,10201111009,9,715,17,71,105,35,6,19,1
ACTA-ERROR-10202111010,10202,10202111010,10,860,860,29,41,47,17,11,1
ACTA-10301111011,10301,10301111011,11,492,75,30,85,92,11,6,1
ACTA-10302111012,10302,10302111012,12,733,15,34,100,78,28,9,1
ACTA-10303111013,10303,10303111013,13,681,14,38,62,130,13,8,1
ACTA-10304111014,10304,10304111014,14,625,62,82,19,10,0,12,1
ACTA-10401111015,10401,10401111015,15,873,197,87,77,73,35,34,1
ACTA-10402111016,10402,10402111016,16,900,1,192,9,156,11,10,1
ACTA-10403111017,10403,10403111017,17,389,74,41,63,20,16,19,1
ACTA-10404111018,10404,10404111018,18,829,162,111,20,41,30,31,1
ACTA-10405111019,10405,10405111019,19,558,101,91,100,76,11,2,1
ACTA-ERROR-10501111020,10501,10501111020,20,693,693,31,13,11,23,24,1
ACTA-10101112001,10101,10101112001,1,806,193,24,89,127,39,27,1
ACTA-10102112002,10102,10102112002,2,905,150,73,144,132,19,43,1
ACTA-10103112003,10103,10103112003,3,750,143,24,119,148,1,0,1
ACTA-10201112004,10201,10201112004,4,929,18,126,129,129,5,26,1
